id,x,y,name
6027,-4.7616634,-62.1063,Toasted Oats
6028,-9.377024,-6.439289,Honey Nut Bitz Toasted Corn Cereal
6029,-2.901846,-61.440273,Toasted Rice Cereal
6030,-9.755038,-54.954414,"Waffles, Blueberry"
6031,-9.5604,-55.79057,Homestyle Waffles
6032,-9.443804,-55.40025,"Buttermilk Waffles, Buttermilk"
6043,29.501778,23.763586,Aussie Style Yogurt
6044,29.493303,23.76458,"Aussie Style Yogurt, Raspberry"
6045,28.654219,23.942486,"Aussie Style Yogurt, Lemon"
6046,29.515066,23.76277,Aussie Style Yogurt
6047,27.894094,-19.290407,Aussie Style Yogurt
6050,-15.640971,-20.162407,Bbq Kettle Chips
6051,35.935383,-3.6459143,"Kettle Chips, Salt & Pepper"
6052,-1.7485377,0.22428912,"Green Olive Focaccia Croutons, Roasted Garlic, Tomato & Feta"
6053,-1.7930132,0.1818791,Green Olive Focaccia Croutons
6054,0.19982001,-18.372849,Catalan Saffron Orzo Fusion
6055,1.0375987,-18.973274,Creole Garlic Rice Fusion
6056,-0.0023794384,-19.980268,Parmesan Truffle
6057,9.286712,50.540657,Small Curd Cottage Cheese
6058,9.286612,50.54049,Lowfat Cottage Cheese
6062,4.6717253,10.589452,Pre-Sliced Plain Bagels
6063,7.440439,-8.444311,Blueberry Bagels
6064,12.074851,-23.368586,Pre Sliced Whole Wheat Bagels
6065,-4.76746,-1.0375745,"Pre-Sliced Mini Bagels, Plain"
6066,7.3742595,-8.404639,"Pre-Sliced Mini Swirl Raisin Bagels, Cinnamon"
6067,9.664084,-11.389138,Sandwich Rolls
6068,8.860231,-14.702949,Hawaiian Sandwich Slims
6069,8.860231,-14.702949,Hawaiian Sandwich Slims
6070,2.8125072,17.881788,Sandwich Slims
6072,-51.354454,-11.372545,Unsweetened Almondmilk
6073,-51.420353,-11.352149,Unsweetened Vanilla Almond Milk
6074,-29.01129,-10.304906,24 Grains & Seeds Bread
6075,-28.814987,-10.214987,Multi - Seed Bread
6076,-28.765865,-10.149911,"Truth Organic, Grain Bread"
6077,-28.966116,-10.297085,Whole Wheat Bread
6079,-19.6785,28.185764,Lowfat Yogurt Tubes
6081,19.1665,-7.3070717,"Sauce, Tikka Masala"
6082,19.166782,-6.9630184,Vindaloo Sauce
6083,12.865888,-5.3773656,Butter Chicken Sauce
6084,11.030116,16.75842,Indian Inspirations Sauce
6085,18.606943,16.60079,Indian Inspirations Yellow Curry Sauce
6086,7.5570593,-8.879839,"Bagels, Plain"
6087,-7.4170814,2.910093,Lemon Brownie
6088,20.768785,-0.15979415,"Boneless Wyngz, Hickory Bbq"
6089,3.3267286,1.2894965,Ways Potato Chips
6090,-16.073942,-12.727015,Complete Pancake And Waffle Mix
6091,-16.078379,-12.75221,"Complete Pancake And Waffle Mix, Buttermilk"
6092,-8.412501,-48.56812,"Cream Cheese Spread, Original"
6093,-8.412587,-48.56823,"Cream Cheese Spread, Original"
6094,-46.475536,-12.374746,Spiced Apple Loose Granola
6095,-46.441982,-12.372662,"Macaroon Loose Granola, Coconut"
6096,9.349181,39.997814,"Fruit & Yogurt Spread, Mandarin Orange"
6097,9.33435,39.96558,"Fruit & Yogurt Spread, Strawberry"
6098,22.205147,56.71486,"Real Sugar Soda, Cola Time"
6099,22.719023,58.660698,"Real Sugar Soda, The Fizzicist"
6100,21.78601,51.131226,"Real Sugar Soda, Orange Soda"
6101,-17.275015,-24.171724,Chow Mein Noodles
6102,22.4453,-16.88479,Sliced Ripe Olives
6103,22.445736,-16.876766,Sliced Ripe Olives
6104,-44.72252,11.670107,Evaporated Milk
6106,22.448772,-16.88062,Chopped Ripe Olives
6108,22.45298,-16.901451,Jumbo Pitted Ripe Olives
6109,-50.625782,9.378981,Evaporated Milk
6111,22.44936,-16.89551,Small Pitted Ripe Olives
6112,22.448593,-16.894928,"Pitted Ripe Olives, Medium"
6113,21.377348,10.285564,Large Pitted Ripe Olives
6114,22.445658,-16.888412,Medium Pitted Ripe Olives
6116,-13.984601,-42.061848,Vermont Extra Sharp White Cheddar Cheese Snack
6117,-39.915195,21.434986,"Psst..., Coffee Creamer"
6118,-38.79035,21.442862,"Non-Dairy Coffee Creamer, Original"
6119,-38.887463,21.490126,"Non - Dairy Coffee Creamer, Original"
6120,-39.6199,21.836483,Non - Dairy Coffee Creamer
6121,18.272121,-20.099539,Whole Queen Olives
6122,29.86729,-32.505863,Sliced Manzanilla Olives With Pimiento
6123,29.866333,-32.50591,Manzanilla Olives Stuffed With Pimiento
6124,29.866306,-32.50601,Manzanilla Olives Stuffed With Pimiento
6125,29.866852,-32.50473,Queen Olives Stuffed With Pimiento
6126,27.119278,-18.881763,Manzanilla Olives
6127,29.866266,-32.506123,Hand Placed Queen Olives Stuffed With Pimiento
6128,29.867228,-32.50576,Manzanilla Olives Stuffed With Pimiento
6129,17.163568,-15.118619,Pitted Kalamata Olives In Brine
6130,17.16328,-15.11826,Kalamata Pieces Olives In Brine
6131,25.350006,32.461586,"Apple And Peach Juice Concentrates, Peach & White Grape"
6132,25.344688,32.43576,"Liquid Water Enhancer, Apple & Black Currant"
6134,-33.374638,6.3162627,"Green Loose Leaf Tea, Berry & Ancient Flower"
6136,-32.451168,5.95953,Black Loose Leaf Tea
6137,-31.990772,7.0275135,"Loose Leaf Herbal Tea, Peach Lemon"
6138,17.5121,40.87285,"Loose Leaf Herbal Tea, Forest Fruit"
6139,-49.17951,9.2385,Instant Nonfat Dry Milk
6141,-49.180237,9.238209,Instant Non-Fat Dry Milk Fortified With Vitamins S & D
6142,-49.179634,9.23785,"Dry Milk, Instant Non-Fat"
6143,-49.177708,9.23726,Instant Non-Fat Dry Milk
6144,22.20514,56.71493,"Real Sugar Soda, Cola Time"
6145,21.511322,52.525097,"Real Sugar Soda, Root Beer"
6146,22.719023,58.660698,"Real Sugar Soda, The Fizzicist"
6147,-37.84271,6.7929215,Grated Parmesan Cheese
6148,-11.654319,6.299356,Coconut And Caramel Fudge Cookies
6149,0.9242769,11.413314,Popcorn Chicken
6150,-27.340271,36.86337,Iced Coffee Beverage
6151,-6.163871,-21.26545,Meyer Lemon Shortbread Cookies
6152,15.97264,3.485026,Salsa
6153,-11.176511,6.615815,"Chocolate Cookies, Marshmallow Fudge"
6154,8.45446,-5.7360225,Marshmallow Creme
6155,-31.64611,-5.920932,"Breakfast Cookies, Oat"
6156,-31.700941,-5.9513993,Blueberry Breakfast Cookies
6157,0.64060676,-7.7072086,French Fried Sweet Potatoes
6158,-12.562247,14.322579,"Rosemary Entertainment Crackers, A Bold Rosemary Flavor"
6159,12.103947,-21.445736,Garlic 3-Cheese Texas Toast
6162,-5.65494,12.128324,Kroger Dough
6163,-11.022081,-41.987617,Mozzarella String Cheese
6164,-18.797749,11.122281,Honey & Dry Roasted Peanuts
6166,-19.954369,7.215105,Dry Roasted Lightly Salted Peanuts
6169,-13.499351,-41.100723,Medium Cheddar Cheese
6170,-13.007347,-43.051758,Pepper Jack
6171,-14.564464,-58.361275,Fruit & Grain
6174,18.222607,47.296684,Cream Soda
6175,20.501781,53.98153,Irish Cream Soda
6177,-4.3681107,-5.1156335,Popcorn
6179,-2.8171542,-62.309273,Cinnamon Puffs Cereal
6185,16.78251,-7.983115,Carolina Bbq Sauce
6186,4.899735,-29.825212,Chunk Light Tuna In Oil
6188,26.317797,35.174892,Pops
6189,26.317877,35.174587,Freeze Pops
6192,-3.210113,-4.0613904,Cappuccino
6194,-25.295069,-6.886012,Cinnamon Rolls With Icing
6195,6.85141,-6.359892,Flaky Crescent Dinner Rolls
6196,22.151403,-46.791275,Jumbo Biscuits
6197,22.109272,-46.85082,Jumbo Biscuits Buttermilk
6198,7.177782,-6.0797377,Jumbo Biscuits Buttermilk
6199,-9.816995,14.234462,Dinner Rolls
6200,20.351042,-22.152142,Wild Caught Light Tuna
6202,21.759039,52.347057,"Real Sugar Soda, Birch Beer"
6203,49.86991,-23.697298,"Beef Jerky, Original"
6204,9.821373,-6.237131,"Selects, Southwest Style Salsa Tortilla Wraps"
6205,-8.329915,-43.629196,Original Cream Cheese
6206,21.877628,51.708916,"Real Sugar Soda, Black Cherry"
6207,46.317593,21.997234,Original Tomato Ketchup
6208,-36.775055,0.80255383,I Ricotta Cheese
6211,-4.0917034,-27.444319,Salted Light Butter
6212,21.302425,28.41522,Free range hard boiled eggs
6213,17.765106,52.450027,Ginger Beer
6214,15.3534775,-38.28508,Belgian Waffles
6215,-36.35519,-12.281934,Hot Chili Beans
6216,-14.447236,-39.84643,All Natural Fresh Mozzarella Cheese
6217,-28.728401,-44.89145,Honey Crisp Medley With Almonds
6218,-28.742983,-44.89517,Honey Crisp Medley
6219,10.388314,-20.965176,"Tomatillo Salsa Verde, Mild"
6220,26.3198,-10.328409,"New Mexico Green Chile Salsa, Hot"
6221,17.574743,4.3008485,Fire Roasted Enchilada Sauce
6222,-37.191135,-8.309623,No Stir Creamy Peanut Butter Spread
6223,18.200775,-33.38443,"Sausage, Egg & Cheese Breakfast Sandwich Biscuit"
6224,17.857265,-33.307,English Muffin Sandwiches
6225,6.904829,5.0623374,Sausage & Pancake
6226,11.185835,-2.666229,"French Toast, Cinnamon Swirl"
6229,20.960037,-7.7313538,Spring Roll Dipping Sauce
6230,23.882906,-11.530177,Whole Baby Corn
6231,4.4315186,-19.350248,Basil Pesto
6234,16.324175,25.257124,Jellied Cranberry Sauce
6235,16.031866,24.656889,"Cranberry Sauce, Whole Berry"
6237,-6.386316,3.675806,Double Chocolate Chip Muffin Mix
6247,-40.58003,-27.996563,Mixed Vegetables
6255,-41.141766,-26.405396,Stir-Fry Vegetables Starters
6256,-42.20813,-26.244345,"Stir-Fry Starters, Vegetables With Noodles, Egg Noodles, Broccoli, Carrots, Celery, Green Peppers, Mushrooms, Onions & Red Peppers"
6258,-43.506275,-28.231361,Meal - Ready Sides Italian Style Vegetables
6259,-43.265366,-27.348034,California Style Vegetables
6260,-44.541695,-27.482601,Fiesta Style Vegetables
6261,-43.2989,-26.952196,Meal-Ready Sides Mexican Style Vegetables
6265,-40.362236,-27.488873,Vegetable Soup Mix
6269,11.079944,9.227235,Yellow Cake Raspberry Filling
6273,-4.4648404,-31.746784,"Gel Bites, Strawberry"
6275,1.8958199,9.90086,Margarine
6276,22.917181,-14.862096,Sliced Mushrooms
6277,43.079376,7.507948,Diced Tomatoes With Seasonings In Tomato Juice
6279,17.556389,23.10736,Coastal Cocktail Sauce
6280,-17.324903,-41.707375,String Mozzarella Cheese
6285,-31.439522,-21.700634,"Seasoning Rub, Bold & Savory Poultry"
6286,3.5550792,-24.453548,"Seasoning Rub, Sweet & Spicy Seafood"
6287,-38.0832,-17.462107,"Seasoning Rub, Cracked Peppercorn"
6288,-29.430548,-21.536337,"Seasoning Rub, Texas Barbeque"
6289,-39.89654,-19.567982,"Seasoning Rub Zesty And Tangy, Citrus & Savory"
6290,-0.2840934,-21.830477,"Garlic Peppercorn, Crusting Rub"
6291,31.4571,7.4456787,Garden Vegetable Rice
6292,22.791405,-12.50418,Whole Grain Brown Rice
6293,18.25849,28.368952,Red Beans & Rice
6294,31.46586,7.4119287,Roasted Chicken Rice
6295,7.0349274,55.935375,"Lite Instant Drink Mix, Cherry Pomegranate"
6296,6.7340603,55.36092,"Lite Instant Drink Mix, Grape"
6297,13.57004,-21.86075,Mozzarella Twisted Bread Sticks
6298,11.610894,-28.278215,Rolled Anchovies With Capers In Olive Oil & Salt
6299,3.7852743,-29.24892,Sardines In Soybean Oil
6301,24.222864,-12.390915,Lumb Crab Meat
6302,21.379438,-33.843357,"Cowpals, Light Swiss Cheese"
6303,12.898157,0.18046686,"California Lemon Fruit Filling, Sweetly Sour Lemon"
6304,12.883119,0.219785,Key Lime Fruit Filling
6305,-6.8753686,-0.9577769,Shortbread Tartlet Shells
6306,16.044514,2.6825366,Peppery Sweet Corn Salsa
6307,-15.818637,-38.246326,Sliced Extra Sharp White Cheddar Cheese
6308,11.020036,-9.078492,Cheeseburger
6315,23.88784,-11.531347,Artichoke Hearts Quartered In Brine
6316,17.66203,31.143173,Artichoke Hearts
6317,23.164442,-12.350936,Artichoke Hearts
6318,1.7447066,-32.06876,Italian Style Meatballs
6319,26.21157,-14.227698,Homestyle Meatballs
6321,-25.338902,-6.8647413,Cinnamon Rolls With Icing
6322,24.119448,-17.507326,Slice'N Bake Chocolate Chip Cookie Dough
6323,17.780441,-33.357227,"English Muffin Breakfast Sandwich, Turkey Sausage, Egg & Cheese"
6324,-38.768845,4.4741793,Baking Powder
6325,10.112631,-69.63873,"Enriched Noodle Style Product, Egg Free Dumplings"
6330,-1.4637799,-13.076807,Tortilla Strips
6331,-4.918924,-9.521517,Dried Cranberries & Honey Roasted Pecans
6334,-43.435585,-27.764439,Spring Blend Vegetable
6337,-43.950607,-17.330877,Roast Beef
6368,-4.834311,-40.46602,"Organic Tomatillo Salsa, Medium"
6370,-29.085028,4.0457325,Fruit & Nut Mix With Dark Chocolate Covered Raisins
6374,26.484644,-28.931854,"Beef Jerky, Original"
6375,26.462461,-28.878195,"Beef Jerky, Peppered"
6376,26.460875,-28.868317,"Beef Jerky, Teriyaki"
6378,-4.8717327,-40.519997,Mild Salsa
6379,-4.8717327,-40.519997,"Organic Medium Salsa, Medium"
6380,-4.850998,-40.494816,Black Bean & Corn Mild Salsa
6394,-43.95078,-1.5457195,"Fresh Selections, Snack Tray With Almonds & Apples"
6399,-43.971348,-1.2291976,"Fresh Selections, Fruit Tray With Carrots"
6407,-18.855822,-46.874504,"Fresh Selection, Santa Fe Style Chicken Salad Kit"
6410,-2.9789908,11.088332,"Cheesecake, Strawberry"
6411,0.34223986,18.710773,"Pudding, Banana"
6412,12.139454,-1.386473,Tapioca Pudding
6413,11.350275,-3.7892172,Chocolate Pudding
6414,10.929521,7.9934187,All Butter Pound Cake
6419,5.148894,-3.772451,Grav Lax Atlantic Salmon
6424,16.503252,-40.532425,Crunchy Popcorn Shrimp
6425,10.427301,-14.808367,Crunchy Coconut Shrimp With A Sweet Chili Sauce
6427,16.513601,-40.524746,Crunchy Popcorn Shrimp
6428,21.769136,-1.922419,Cocktail Shrimp With Sauce
6429,13.179461,-20.065775,Tempura Shrimp
6434,11.908045,1.1245844,Crunchy Fish Sticks
6435,-40.010334,-2.383613,Beef For Barbacoa Seasoned
6436,45.04271,-25.165995,Beef Skirt Steak
6437,21.76922,-1.9221755,Cocktail Shrimp With Sauce
6438,22.49553,-11.991135,Chicken Thigh Meat For Fajitas
6439,8.051676,-17.51413,Pork Steak For Fajitas Seasoned
6440,52.93194,-9.523724,Cooked Ham
6442,53.793255,-5.573373,Lean Pastrami
6443,-1.6153833,-22.688215,Lean Corned Beef
6444,53.672684,-6.027684,Thick Sliced Bologna
6445,52.03302,-14.183814,Bologna
6446,52.03302,-14.183814,Bologna
6447,25.693825,13.444713,Pork Sausage Patties
6458,-34.78695,-0.71128577,Bologna With Casing
6459,13.60557,17.500416,Thick Sliced Bologna
6462,-10.212556,15.066294,Hot Dogs
6487,50.586914,-5.6924977,Applewood Smoked Thick Sliced Bacon
6492,-32.19321,-13.301195,"Crab Select, Leg Style Imitation Crab Meat"
6493,-32.109703,-13.340986,"Crab Select, Flake Style Imitation Crab Meat"
6494,50.73822,-4.2089634,Ham Steaks
6495,-2.7640328,-4.9673424,Diced Ham
6496,30.189758,14.718801,Traditional Breakfast Sausage Links
6497,31.707697,13.686564,"Pork Sausage Patties, Maple"
6498,31.748295,13.662515,Pork Sausage
6499,52.87633,-12.449145,Braunschweiger
6500,-33.11916,-14.938425,Smoked Sausage Links
6501,-33.182777,-14.892145,"Sausage Links, Smoked"
6502,-33.42341,-13.9799795,"Smoked Sausage Links, Roasted Garlic"
6503,16.759535,-4.6381454,Smoked Sliced Uncured Canadian Bacon
6504,30.206251,14.696987,"Breakfast Sausage Patties, Traditional"
6506,51.985104,-5.224858,Hardwood Smoked Traditional Cut Sugar Cured Bacon
6507,52.620674,-5.418754,Lower Sodium Bacon
6508,50.89213,-3.498574,"Canadian Bacon, Sliced"
6509,-8.867523,15.916701,Turkey Bacon
6511,50.797653,-5.598423,Thick Cut Sugar Cured Bacon
6512,51.985054,-5.2249627,Hardwood Smoked Thick Cut Sugar Cured Bacon
6513,15.181548,43.584095,Sliced Italian Dry Salame
6514,39.09536,-7.1658735,"Italian Sausage, Mild"
6515,39.115692,-7.162259,Classic Bratwurst Sausage
6516,39.085274,-7.1542845,"Italian Sausage, Hot"
6518,31.934809,13.595192,Country Pork Ground Sausage
6520,38.72602,-11.58425,Sweet Italian
6521,31.737259,13.670368,"Pork Sausage Links, Maple"
6522,31.768513,13.657074,Pork Sausage
6523,18.293835,-5.133462,"Pork Sausage, Mild"
6524,18.289148,-5.1308928,"Pork Sausage Made With Pork, Ham & Tenderloins"
6525,56.00259,-21.730448,"Sliced Hard Salami, Smoke"
6526,5.845776,-21.648579,Pork Tenderloin
6527,-18.29511,5.290063,Teriyaki Seasoned Pork Tenderloin
6528,52.792305,-9.517274,Cooked Ham
6529,52.684467,-9.482132,Cooked Ham
6530,52.237568,-9.291545,Honey Ham
6531,53.05373,-9.503716,White Turkey
6532,53.05395,-9.503932,White Turkey Cured
6533,49.972847,-15.48034,Old Fashioned Loaf
6534,49.889843,-15.706595,Pickle & Pimento Loaf
6535,50.167946,-15.194852,Cooked Salami
6536,51.685833,-14.659554,Bologna
6537,53.613125,-6.3241887,Bologna
6538,52.208694,-13.830123,Thick Sliced Bologna
6539,51.795116,-14.84143,Bologna
6540,51.98192,-14.347766,Thick Slice Bologna
6541,50.548134,-14.383679,Sausage
6542,37.698067,-17.383387,Traditional Lower Sodium Turkey Breast
6551,52.256268,-3.364192,Ham
6553,48.504597,-10.820634,"Smoked Cheddar Bratwurst, Smoked Sausage With Cheddar Cheese"
6557,11.229197,17.40499,Turkey Sausage Patties
6558,27.08528,13.596785,Sausage Links
6559,21.070711,28.996967,Pork Sausage Patties
6561,-35.94685,-0.96102834,Smoked Ham With Natural Juices
6562,-10.123349,-23.396305,Deli Thin Sliced Honey Ham With Natural Juices
6575,14.032659,40.715656,Steamed Clams
6585,16.115181,32.746628,Traditional Macaroni Salad
6586,32.423496,1.2018776,Southern Style Potato Salad
6587,44.85284,-11.955765,Old World Sopressata Deli Sliced
6588,56.105774,-21.149117,"Pepperoni, Sliced"
6589,56.427628,-19.83443,Turkey Pepperoni
6590,55.88723,-20.877104,Mini Pepperoni
6591,55.7794,-21.349533,Sandwich Size Pepperoni
6592,55.80915,-21.279545,Sliced Pepperoni
6594,20.225166,-26.212088,Smoked Sausage
6595,46.076363,-14.447419,Beef Snacks Bites
6604,-2.497523,-42.70496,"Brummel & Brown, 10% Nonfat Yogurt, 35% Vegetable Oil Spread"
6605,21.272278,-28.679895,"Promise, Activ, Light, 35% Vegetable Oil Spread"
6606,-13.067506,-33.208916,"Imperial, 30% Vegetable Oil Spread"
6607,-2.49546,-42.705288,"Brummel & Brown, 10% Nonfat Yogurt, 35% Vegetable Oil Spread"
6608,-2.4987586,-42.704624,"Brummel & Brown, 10% Nonfat Yogurt, 35% Vegetable Oil Spread"
6609,27.383825,5.1641827,"Brummel & Brown, Creamy Strawberry, 10% Nonfat Yogurt, 34% Vegetable Oil Spread"
6610,-45.38281,6.9354687,"Promise, Light, 35% Vegetable Oil Spread"
6611,18.69839,-30.644539,"Promise, Buttery, 60% Vegetable Oil Spread"
6612,21.316013,-28.529076,53% Vegetable Oil Spread
6613,19.913446,-29.521345,"Shedd's, Buttermatch, Whipped Vegetable Oil Spread"
6614,13.351028,6.8931313,"Promise, Light, 35% Vegetable Oil Spread"
6615,18.766474,-30.581472,"Promise, Buttery, 60% Vegetable Oil Spread"
6616,21.032398,-28.303709,"Imperial, 53% Vegetable Oil Spread"
6617,21.545433,-28.442211,53% Vegetable Oil Spread
6619,-11.94346,-23.329172,"Seasoned Coating Mix For For Chicken, Fish, And Pork"
6620,-11.942572,-23.340797,"Seasoned Coating Mix For Chicken, Fish, And Pork"
6621,-11.408813,-21.975882,"Corn Bread & Muffin Mix, Country Style"
6622,-4.10042,2.347411,"Corn Bread & Muffin Mix, Sweet"
6623,-1.530219,3.2296453,Buttermilk Pancake Mix
6624,-1.5184672,3.2234554,Butter Milk Pancake Mix
6625,-1.5734481,3.2432787,"Pancake Mix, Blueberry"
6628,-13.838615,-13.506742,"Idaho Spuds, Mashed Potatoes"
6629,10.898469,39.14071,"Idaho Spuds, Roasted Garlic Mashed Potatoes"
6630,-19.691944,-1.0858264,"Idaho Spuds, Supreme Baked Mashed Potatoes, Bacon"
6631,-13.860146,-13.497974,"Idaho, Spuds, Mashed Potatoes, Creamy Ranch, Idaho Potatoes Crafted With A Tangy Blend Of Real Cream, Herbs & Spices"
6632,-5.5609164,-9.686711,Three Cheese Mashed Potatoes
6633,-20.374779,-17.102085,Au Gratin Sliced Potatoes
6634,-20.370659,-17.00024,Classic Scalloped Potatoes
6635,-20.304863,-17.165377,Cheesy Scalloped Potatoes
6638,14.639009,43.06458,"Idaho, Spunds, Classic Mashed Potatoes"
6639,14.639165,43.066086,"Idaho Spuds, Mashed Potatoes, Classic"
6643,10.658929,-10.437791,Dessert Shells
6645,49.891865,-23.748907,Beef Jerky
6646,49.97765,-23.99362,Beef Jerky
6647,49.991405,-23.910585,Beef Jerky
6649,24.98786,-34.19124,Snack Cheese
6650,25.108967,-33.43907,Snack Cheese
6651,2.4709165,29.559574,Handcrafted Gelato
6652,-18.429703,39.71903,Gelato Creamy Tiramisu
6653,-18.50333,39.998978,Gelato Black Cherry Vanilla
6654,0.56657517,22.951445,Gelato
6655,-18.432322,39.9071,Gelato Chocolate Hazelnut
6656,-32.48471,-7.0966525,"Organic Italian Gelato, Vanilla"
6658,-32.250523,-7.442682,Authentic Italian Gelato
6662,9.244856,38.269184,"Select, Gelato, White Chocolate Raspberry"
6663,9.3794,38.35772,"Select, Gelato, Coconut Pineapple Swirl"
6664,-28.078115,11.932062,"Select, Gelato, Raspberry With Berry Ripple"
6665,-19.066473,40.49224,Gelato
6666,-18.901731,40.402054,"Select, Gelato, Sicilian Pistachio"
6667,-19.528366,40.75436,Gelato
6668,-18.851225,40.420536,Gelato
6669,19.094614,20.537807,Espresso Gelato
6670,-27.623587,42.158787,"Nonfat Greek Style Frozen Yogurt, Lemon"
6671,-27.623621,42.1587,"Nonfat Greek Style Frozen Yogurt, Blueberry Pomegranate"
6672,20.044338,-21.01512,Chunk White Albacore Tuna In Water
6675,16.214499,23.244429,"Applesauce, Strawberry"
6683,0.15572292,28.399189,Fruit Cocktail In Heavy Syrup
6724,33.561222,8.968549,100% Vegetable Juice
6725,-21.148443,15.493191,Pita Chips With Sea Salt
6726,-39.187595,-9.436969,"Pita Chips, Parmesan Garlic & Herb"
6727,-6.8910685,-6.9053516,Oven Baked Rice Crisps
6728,1.6761498,-29.664658,Rice Crisps
6729,-8.179408,-58.563343,Snax Mix Bold
6730,-8.03624,-58.6189,Snax Mix
6731,-7.8470893,-58.984776,Snax Mix
6732,-13.744803,-21.766771,French Fried Onions
6733,-13.388692,-21.727184,French Fried Onions
6741,18.341967,-23.280277,Whole Kernel Corn With Red And Chipotle Pepper
6742,18.166273,-24.78624,Whole Kernel Jalapeno Corn Blend
6743,21.383947,-19.340939,Whole Green Beans
6744,14.846969,-4.8475714,Light Red Kidney Beans
6745,14.287886,-5.437209,Dark Red Kidney Beans
6746,25.83806,-18.933075,Butter Beans
6753,25.35817,-19.850557,Great Northern Beans
6754,20.42259,-15.939773,Diced Beets
6755,20.421246,-15.938097,Sliced Beets
6756,20.426191,-15.928994,Sliced Beets
6757,8.805087,20.251507,Sliced Pickled Beets
6759,25.365602,-19.837385,Sliced Carrots
6760,13.4681835,-1.3335668,Cream Style Golden Sweet Corn
6761,13.467666,-1.3339702,Cream Style Golden Sweet Corn
6762,18.872902,-18.010895,Whole Kernel Sweet Corn
6763,18.873755,-18.010487,Whole Kernel Sweet Corn
6764,27.866882,-24.390114,Mixed Vegetables
6765,23.403408,-13.05323,Stems & Pieces Mushroom
6766,23.77959,-12.923795,Sliced Fancy Mushrooms
6767,23.889969,-11.529752,Whole Fancy Mushrooms
6768,28.86071,-15.112886,Quartered & Marinated Artichoke Hearts
6769,23.888134,-11.530355,Artichoke Hearts
6771,12.476274,-7.3848214,Peas & Carrots
6772,12.035414,-6.46386,Mixed Sweet Peas
6773,11.233873,-4.794914,Tiny Early Peas
6774,12.033119,-6.4622293,Small Early Peas
6775,3.5483785,19.576853,Medium Peas
6776,12.032935,-6.462414,Medium Peas
6777,27.434101,30.747618,+One Energy Liquid Water Enhancer
6778,29.006617,30.636282,Liquid Water Enhancer
6779,26.51521,31.008802,Energy + One Liquid Water Enhancer
6780,28.11093,32.07805,Liquid Water Enhancer
6782,5.692636,57.362743,Drink Mix Packets
6784,7.383841,58.667847,Drink Mix
6787,8.874425,56.914177,Drink Mix Packets
6789,8.861344,55.94122,Drink Mix Packets
6793,4.914214,-4.7921596,Chili Bean Soup Mix
6800,-59.249664,1.6945603,Organic Original Soymilk
6801,-59.288586,1.7243888,Organic Soymilk
6802,-8.865532,-4.7595353,Peanut Butter Spread
6803,-4.1157584,-38.156597,Tri-Color Tortilla Chips
6804,6.9238834,58.396046,Drink Mix Packets
6806,25.968145,11.840958,Homestyle Meatballs
6807,7.454688,58.43251,Drink Mix
6808,25.9839,11.754724,Italian Style Meatballs
6809,-4.6591964,34.166775,Squeezable Spread
6810,4.016727,40.10043,Squeezable Jelly
6812,2.0544739,-42.222313,Cheddar Broccoli Rice & Sauce
6813,-5.3501763,-14.782099,Rice Mix
6814,-4.2723336,-15.556681,Long Grain & Wild Rice Mix
6815,1.6109824,-21.80658,Herb & Butter Rice & Sauce
6816,-9.369447,-31.002535,Butter Pasta & Sauce
6817,-28.054764,-22.774696,Pasta & Sauce
6819,-9.171209,-30.148954,Fettuccine In A Parmesan Cheese Sauce
6820,27.15704,-9.424133,Stroganoff Pasta & Sauce
6821,20.939133,-4.10877,Tartar Sauce
6822,19.377205,-42.32667,Cinnamon Raisin Bagels
6823,19.376545,-42.323956,5 Presliced Plain Bagels
6824,19.379204,-42.32146,Egg Bagels
6826,-37.16459,-13.268209,Barbeque Flavored Potato Chips
6828,-4.211951,3.9592967,Brownie Mix
6830,-24.369753,-21.638113,"Potato Chips, Cheddar & Sour Cream"
6831,-19.941166,44.30185,Golden Eggnog
6832,-13.799509,-16.8389,Couscous Mix
6833,-3.229955,-18.74692,Couscous Mix
6835,15.270529,-17.456614,Frosted Brownie Mix
6836,-12.603678,15.9721155,Triple Chunk Brownie Mix
6837,-12.663695,17.133842,Brownie Mix
6838,-15.365128,18.590317,Pie Crust Chocolate Cookie
6839,27.65472,-21.284517,Whole Small Potatoes
6840,-26.000301,-17.910263,Sliced Potatoes
6841,-0.27693552,26.39236,Cut Sweet Potatoes In Light Syrup
6842,-0.27668664,26.392946,Cut Sweet Potatoes In Light Syrup
6843,-0.27648872,26.392096,Cut Sweet Potatoes In Light Syrup
6847,19.715979,-19.165342,Chopped Leaf Spinach
6848,19.716175,-19.165585,Leaf Spinach
6849,46.574528,6.447504,Whole Peeled Tomatoes
6850,31.131021,-8.688379,Diced Tomatoes With Habanero Peppers
6851,46.799644,4.661332,Diced Tomatoes With Green Chilies
6852,46.57465,6.447485,Diced Tomatoes
6853,46.57483,6.447621,Diced Tomatoes
6854,44.742355,5.607997,"Diced Tomatoes With Onion, Celery & Green Pepper"
6855,46.275574,7.389712,Diced Tomatoes
6856,7.5629706,-20.635344,Crushed Tomatoes With Basil In Heavy Puree
6857,46.27567,7.389736,Whole Peeled Tomatoes
6858,46.57613,6.4480433,Petite Diced Tomatoes
6859,44.62633,5.3791122,Petite Diced Tomatoes With Sweet Onion
